"centroid","2014-05-21 23:34:35.805674","223","197"
"centroid","2014-05-21 23:34:36.065486","223","197"
"centroid","2014-05-21 23:34:36.327916","223","197"
"centroid","2014-05-21 23:34:36.594286","223","197"
"centroid","2014-05-21 23:34:36.861384","223","197"
"centroid","2014-05-21 23:34:37.124196","223","197"
"centroid","2014-05-21 23:34:37.385613","223","197"
"centroid","2014-05-21 23:34:37.650814","223","197"
"centroid","2014-05-21 23:34:37.914890","223","197"
"centroid","2014-05-21 23:34:38.174562","223","197"
"centroid","2014-05-21 23:34:38.437645","223","197"
"centroid","2014-05-21 23:34:38.701007","223","197"
"centroid","2014-05-21 23:34:38.963634","223","197"
"centroid","2014-05-21 23:34:39.227020","223","197"
"centroid","2014-05-21 23:34:39.487118","223","197"
"centroid","2014-05-21 23:34:39.748854","223","197"
"centroid","2014-05-21 23:34:40.010902","223","197"
"centroid","2014-05-21 23:34:40.271934","223","197"
"centroid","2014-05-21 23:34:40.533539","223","197"
"centroid","2014-05-21 23:34:40.796194","223","197"
"centroid","2014-05-21 23:34:41.055452","223","197"
"centroid","2014-05-21 23:34:41.318361","223","197"
"centroid","2014-05-21 23:34:41.584717","223","197"
"centroid","2014-05-21 23:34:41.849760","223","197"
"centroid","2014-05-21 23:34:42.109051","223","197"
"centroid","2014-05-21 23:34:42.371613","223","197"
"centroid","2014-05-21 23:34:42.633292","223","197"
"centroid","2014-05-21 23:34:42.898927","223","197"
"centroid","2014-05-21 23:34:43.160768","223","197"
"centroid","2014-05-21 23:34:43.421140","223","197"
"centroid","2014-05-21 23:34:43.683636","223","197"
"centroid","2014-05-21 23:34:43.943355","223","197"
"centroid","2014-05-21 23:34:44.206065","223","197"
"centroid","2014-05-21 23:34:44.469196","223","197"
"centroid","2014-05-21 23:34:44.730626","223","197"
"centroid","2014-05-21 23:34:44.993477","223","197"
"centroid","2014-05-21 23:34:45.256397","223","197"
"centroid","2014-05-21 23:34:45.516995","223","197"
"centroid","2014-05-21 23:34:45.781062","223","197"
"centroid","2014-05-21 23:34:46.041994","223","197"
"centroid","2014-05-21 23:34:46.301815","223","197"
"centroid","2014-05-21 23:34:46.567435","223","197"
"centroid","2014-05-21 23:34:46.831092","223","197"
"centroid","2014-05-21 23:34:47.090843","223","197"
"centroid","2014-05-21 23:34:47.350558","223","197"
"centroid","2014-05-21 23:34:47.615013","223","197"
"centroid","2014-05-21 23:34:47.880311","223","197"
"centroid","2014-05-21 23:34:48.139891","223","197"
"centroid","2014-05-21 23:34:48.404394","223","197"
"centroid","2014-05-21 23:34:48.668553","223","197"
